IdCliente,IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,FechaPrimeraCompra,Distancia,Region,Edad,ComproBicicleta
19352,208,Arturo,Chen,12/11/1963,S,M,arturo2@mineriadedatos.com.ar,30000,2,'Estudios universitarios (en curso)',Administrativo,1,2,'11  rue de Maubeuge','500 555-0112',23/10/2007,'0-1 Km.',Centro,49,0
16878,539,Devin,Young,19/11/1936,S,M,devin23@mineriadedatos.com.ar,50000,2,'Estudios de postgrado',Gestión,1,2,'8775 Boulevard',595-555-0160,27/08/2007,'5-10 Km.',Norte,76,1
28687,146,Javier,Gutierrez,20/11/1970,S,M,javier5@mineriadedatos.com.ar,10000,2,'Educación secundaria',Obrero,0,0,'Rehstr 2242','500 555-0180',10/01/2008,'0-1 Km.',Centro,42,0
13100,347,Jeremy,Perez,16/07/1957,C,M,jeremy14@mineriadedatos.com.ar,80000,2,Licenciatura,Gestión,0,0,'3595 Santa Fe',149-555-0119,19/10/2007,'0-1 Km.',Norte,55,1
11724,65,Jason,Carter,15/04/1967,S,M,jason39@mineriadedatos.com.ar,70000,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'4848 Azalea Ave.',234-555-0170,09/08/2007,'2-5 Km.',Norte,46,0
27417,312,Edwin,She,13/01/1948,C,M,edwin22@mineriadedatos.com.ar,60000,2,Licenciatura,Gestión,1,0,'3515 Sutton Circle',187-555-0111,23/04/2008,'10+ Km.',Norte,65,0
21715,644,Jonathan,Ross,13/05/1958,C,M,jonathan3@mineriadedatos.com.ar,80000,5,'Estudios de postgrado','Obrero especializado',1,0,'5251 Driftwood Drive',553-555-0137,16/08/2007,'1-2 Km.',Norte,55,0
19254,155,Anibal,Sousa,07/11/1956,S,M,anibal1@mineriadedatos.com.ar,20000,1,Licenciatura,Administrativo,1,0,'Essener Straße 18',283-555-0100,13/04/2007,'0-1 Km.',Centro,56,1
22124,432,Desiree,Alonso,05/09/1937,C,F,desiree4@mineriadedatos.com.ar,60000,3,'Estudios de postgrado',Gestión,1,2,'5785 Lislin Ct.',992-555-0176,15/05/2008,'10+ Km.',Norte,75,0
25982,648,Rebecca,Phillips,17/04/1963,S,F,rebecca8@mineriadedatos.com.ar,70000,0,Licenciatura,Profesional,0,1,'6374 St. Germain Lane',994-555-0167,24/01/2006,'0-1 Km.',Norte,50,1
20542,336,Hailey,Green,08/05/1951,C,F,hailey54@mineriadedatos.com.ar,60000,2,'Estudios universitarios (en curso)',Profesional,1,2,'7315 W. Holly Drive',326-555-0172,16/02/2008,'10+ Km.',Norte,62,0
17673,339,Amber,Scott,06/05/1956,C,F,amber14@mineriadedatos.com.ar,40000,1,'Estudios universitarios (en curso)',Administrativo,1,1,'6964 Keller Ridge Dr.',715-555-0193,15/07/2008,'1-2 Km.',Norte,57,0
26869,269,Anne,Sims,05/08/1963,C,M,anne0@mineriadedatos.com.ar,40000,1,Licenciatura,'Obrero especializado',1,0,'4932 La Jolla',886-555-0100,28/12/2007,'0-1 Km.',Centro,49,1
11231,611,Dennis,Zhang,14/11/1952,C,M,dennis1@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,1,2,'3951 Calle Verde Drive',710-555-0134,14/08/2007,'10+ Km.',Norte,60,0
29025,325,Miguel,Hayes,03/02/1951,S,M,miguel69@mineriadedatos.com.ar,60000,2,'Estudios universitarios (en curso)',Profesional,1,2,'2356 Shannon Ln.',331-555-0131,27/08/2007,'10+ Km.',Norte,62,0
20544,627,Dalton,Hall,26/10/1952,C,M,dalton23@mineriadedatos.com.ar,70000,2,'Educación secundaria (en curso)','Obrero especializado',0,2,'7239 Green Leaf Drive',484-555-0195,07/01/2008,'2-5 Km.',Norte,60,1
19074,180,Colleen,Shen,11/05/1948,C,F,colleen26@mineriadedatos.com.ar,70000,5,'Educación secundaria (en curso)','Obrero especializado',1,4,'9967  rue de Terre Neuve','500 555-0174',26/03/2008,'10+ Km.',Centro,65,0
18937,348,Ian,Reed,10/02/1957,S,M,ian87@mineriadedatos.com.ar,70000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'579 Mepham Dr.',791-555-0194,03/06/2008,'5-10 Km.',Norte,56,0
18505,360,Carol,Scott,04/11/1957,C,F,carol14@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,0,2,'1837 North Main St.',380-555-0153,24/07/2008,'1-2 Km.',Norte,55,0
18159,182,Jaime,Serrano,24/09/1954,C,F,jaime18@mineriadedatos.com.ar,100000,3,'Educación secundaria',Profesional,1,3,'42  boulevard du Montparnasse','500 555-0113',26/07/2008,'10+ Km.',Centro,58,0
16140,59,Seth,Harris,04/04/1960,C,M,seth14@mineriadedatos.com.ar,60000,1,'Estudios universitarios (en curso)','Obrero especializado',1,1,'1487 Santa Fe',778-555-0114,26/09/2007,'0-1 Km.',Norte,53,1
13935,348,Kimberly,Sanchez,24/12/1960,C,F,kimberly25@mineriadedatos.com.ar,40000,4,'Educación secundaria','Obrero especializado',1,2,'4678 Cardinal Dr.',111-555-0123,03/09/2007,'2-5 Km.',Norte,52,0
13250,368,Jordan,King,23/02/1952,C,F,jordan48@mineriadedatos.com.ar,70000,4,'Estudios universitarios (en curso)',Profesional,1,2,'8211 Fremont Street',228-555-0137,23/08/2006,'10+ Km.',Norte,61,1
16777,545,Cameron,Simmons,04/09/1944,C,M,cameron10@mineriadedatos.com.ar,70000,4,Licenciatura,Gestión,1,2,'2124 Royal Arch Court',774-555-0152,28/08/2007,'1-2 Km.',Norte,68,0
22128,51,Melissa,Perry,07/04/1938,C,F,melissa2@mineriadedatos.com.ar,70000,4,'Estudios de postgrado',Gestión,1,2,'6828 Willow Pass Road',641-555-0114,26/11/2005,'1-2 Km.',Norte,75,1
11243,237,Robin,Alvarez,09/10/1957,C,F,robin2@mineriadedatos.com.ar,150000,2,'Estudios universitarios (en curso)',Profesional,1,3,'4086 Emmons Canyon Lane','500 555-0198',24/08/2005,'0-1 Km.',Centro,55,1
12600,115,Larry,Romero,03/04/1958,C,M,larry11@mineriadedatos.com.ar,30000,1,'Estudios de postgrado',Administrativo,1,0,'Heiderplatz 918','500 555-0148',11/03/2008,'0-1 Km.',Centro,55,0
26013,55,Victoria,Taylor,21/04/1958,S,F,victoria10@mineriadedatos.com.ar,60000,1,Licenciatura,Profesional,1,1,'2584 Bentley St.',641-555-0173,18/01/2007,'2-5 Km.',Norte,55,1
21219,34,Candice,Zhu,07/02/1963,S,F,candice20@mineriadedatos.com.ar,70000,0,Licenciatura,Profesional,0,1,'5825 Banyan Way','500 555-0144',24/08/2006,'5-10 Km.',Sur,50,1
29476,147,Elizabeth,Bradley,03/07/1959,C,F,elizabeth30@mineriadedatos.com.ar,20000,2,'Estudios universitarios (en curso)',Obrero,0,1,'Nonnendamm 2','500 555-0177',21/01/2006,'0-1 Km.',Centro,53,1
12064,539,John,White,09/10/1944,S,M,john50@mineriadedatos.com.ar,70000,4,Licenciatura,Gestión,1,2,'244 La Cadena',161-555-0125,19/09/2007,'10+ Km.',Norte,68,0
29443,267,Gabriel,Phillips,28/08/1956,S,M,gabriel36@mineriadedatos.com.ar,10000,2,'Estudios universitarios (en curso)',Obrero,1,0,'7669 Alpine Dr.','500 555-0114',28/12/2007,'0-1 Km.',Centro,56,0
26187,25,Hector,Gill,22/05/1940,S,M,hector11@mineriadedatos.com.ar,40000,2,Licenciatura,Gestión,1,2,'2176 Brown Street','500 555-0116',12/10/2006,'5-10 Km.',Sur,73,1
19558,32,Gloria,Ortega,08/03/1970,C,F,gloria22@mineriadedatos.com.ar,80000,4,'Estudios de postgrado',Gestión,1,1,'3916 Blue Jay Dr.','500 555-0122',16/02/2006,'0-1 Km.',Sur,43,1
23312,25,Sheena,Lal,04/05/1947,S,F,sheena7@mineriadedatos.com.ar,20000,4,'Educación secundaria','Obrero especializado',0,2,'5333 D St.','500 555-0194',09/03/2008,'1-2 Km.',Sur,66,0
16788,302,Ronnie,Gao,14/04/1947,C,M,ronnie13@mineriadedatos.com.ar,60000,5,Licenciatura,Gestión,1,3,'5329 Notre Dame Ave',318-555-0167,17/10/2007,'2-5 Km.',Norte,66,0
23087,27,Clifford,Martinez,08/12/1948,C,M,clifford16@mineriadedatos.com.ar,20000,2,'Educación secundaria (en curso)',Administrativo,1,2,'7725 Camel Pl.','500 555-0157',29/02/2008,'5-10 Km.',Sur,64,0
19905,275,Chelsea,Fernandez,21/10/1956,S,F,chelsea17@mineriadedatos.com.ar,170000,3,'Estudios universitarios (en curso)',Profesional,0,4,'662 T St.','500 555-0120',04/05/2008,'0-1 Km.',Centro,56,0
21763,634,Madison,Brown,11/09/1945,C,F,madison4@mineriadedatos.com.ar,40000,5,'Educación secundaria',Profesional,0,2,'1949 M St.',194-555-0187,17/05/2008,'2-5 Km.',Norte,67,0
13767,150,Linda,Jimenez,16/11/1968,S,F,linda20@mineriadedatos.com.ar,30000,1,Licenciatura,Administrativo,0,0,'Potsdamer Straße 757','500 555-0174',11/10/2005,'1-2 Km.',Centro,44,1
22935,14,Tamara,Shen,23/05/1961,S,F,tamara13@mineriadedatos.com.ar,60000,1,'Estudios universitarios (en curso)','Obrero especializado',0,1,'7284 Zion Ave.','500 555-0115',17/12/2006,'0-1 Km.',Sur,51,1
22279,302,Riley,Kelly,09/11/1965,C,F,riley22@mineriadedatos.com.ar,50000,3,Licenciatura,'Obrero especializado',1,2,'5832 Dellwood Court',346-555-0177,06/06/2008,'2-5 Km.',Norte,47,0
23283,62,Haley,Torres,24/12/1958,S,F,haley14@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,1,'9275 Keller Ridge Dr.',175-555-0194,16/03/2006,'1-2 Km.',Norte,54,1
21811,310,Olivia,Williams,12/02/1952,C,F,olivia2@mineriadedatos.com.ar,70000,2,'Educación secundaria (en curso)','Obrero especializado',1,3,'9264 Claudia Drive',399-555-0155,30/05/2008,'10+ Km.',Norte,61,0
12804,190,Jaclyn,Chander,04/06/1968,S,F,jaclyn39@mineriadedatos.com.ar,30000,1,Licenciatura,Administrativo,0,0,'34  route de Marseille','500 555-0132',05/04/2006,'1-2 Km.',Centro,44,1
20245,34,Darren,Malhotra,09/08/1966,S,M,darren7@mineriadedatos.com.ar,100000,0,'Estudios de postgrado',Gestión,1,1,'7875 Northridge Road','500 555-0124',03/04/2006,'2-5 Km.',Sur,46,1
21897,17,Francisco,Subram,20/10/1971,C,M,francisco14@mineriadedatos.com.ar,110000,0,'Educación secundaria (en curso)',Profesional,0,4,'9206 West Rd.','500 555-0112',29/09/2006,'10+ Km.',Sur,41,1
15382,299,Kimberly,Blue,11/05/1962,C,F,kimberly16@mineriadedatos.com.ar,110000,1,Licenciatura,Gestión,1,2,'3219 Sandra Circle',141-555-0165,05/02/2008,'1-2 Km.',Norte,51,0
17519,545,Taylor,Rivera,22/08/1974,C,F,taylor10@mineriadedatos.com.ar,60000,0,'Estudios universitarios (en curso)',Profesional,1,2,'8505 Fall Creek',719-555-0165,23/09/2007,'5-10 Km.',Norte,38,0
13242,338,Kyle,Yang,09/05/1950,S,M,kyle23@mineriadedatos.com.ar,70000,4,'Estudios universitarios (en curso)',Profesional,1,1,'144 Cast Street',116-555-0177,11/04/2008,'10+ Km.',Norte,63,0
26526,334,Blake,Coleman,18/08/1952,C,M,blake53@mineriadedatos.com.ar,70000,2,'Educación secundaria',Profesional,1,2,'7950 H Pine Creek Way',687-555-0176,26/04/2008,'10+ Km.',Norte,60,0
21898,33,Devon,Raji,05/02/1971,C,M,devon18@mineriadedatos.com.ar,110000,0,'Educación secundaria (en curso)',Profesional,1,4,'2497 Hazel Drive','500 555-0110',05/05/2008,'10+ Km.',Sur,42,0
25313,237,Trevor,Coleman,03/05/1971,S,M,trevor5@mineriadedatos.com.ar,10000,0,'Educación secundaria (en curso)',Obrero,0,2,'1492 Bermad Dr.','500 555-0143',26/01/2008,'1-2 Km.',Centro,42,0
27385,301,Jonathon,Ramos,19/10/1939,C,M,jonathon13@mineriadedatos.com.ar,60000,3,'Estudios de postgrado',Gestión,0,2,'4001 Fawn Glen Circle',783-555-0118,19/03/2008,'1-2 Km.',Norte,73,0
12528,641,Devin,Wilson,02/03/1959,S,M,devin5@mineriadedatos.com.ar,60000,4,'Estudios de postgrado','Obrero especializado',1,0,'5958 Meadow Glen Way',216-555-0140,29/02/2008,'1-2 Km.',Norte,54,0
12958,641,Jennifer,Campbell,27/07/1962,S,F,jennifer9@mineriadedatos.com.ar,70000,1,Licenciatura,Profesional,0,1,'4589 Mori Court',537-555-0144,25/03/2008,'2-5 Km.',Norte,50,0
20282,11,Trisha,Xu,01/01/1939,S,F,trisha7@mineriadedatos.com.ar,40000,2,Licenciatura,Gestión,1,2,'8627 Shenandoah Drive','500 555-0133',06/01/2008,'5-10 Km.',Sur,74,0
20757,553,Alexia,Powell,17/06/1956,C,F,alexia8@mineriadedatos.com.ar,30000,2,'Educación secundaria','Obrero especializado',0,2,'2120 Mark Twain Dr',402-555-0181,04/07/2008,'0-1 Km.',Norte,56,0
18295,20,Ajay,Solanki,09/07/1959,C,F,ajay1@mineriadedatos.com.ar,90000,2,Licenciatura,Profesional,1,1,'5486 Olivera Road',193-555-0100,23/10/2007,'5-10 Km.',Sur,53,0
19241,300,Diane,Dominguez,03/07/1973,C,F,diane17@mineriadedatos.com.ar,40000,1,'Estudios de postgrado','Obrero especializado',1,0,'8125 Westbury Drive',103-555-0142,19/08/2007,'1-2 Km.',Norte,39,0
12288,265,Sara,Brooks,24/03/1968,C,F,sara2@mineriadedatos.com.ar,10000,2,'Educación secundaria',Obrero,0,1,'2681 Black Walnut Ct.','500 555-0186',03/04/2008,'0-1 Km.',Centro,45,0
29271,552,Antonio,Henderson,25/06/1960,S,M,antonio5@mineriadedatos.com.ar,100000,0,'Estudios universitarios (en curso)',Profesional,0,1,'8763 Lori Dr.',519-555-0159,12/11/2007,'1-2 Km.',Norte,52,0
26551,545,Noah,Moore,20/09/1977,S,M,noah47@mineriadedatos.com.ar,40000,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'3000 Wildcat Circle',162-555-0115,17/08/2007,'5-10 Km.',Norte,35,0
26032,14,Leslie,Ruiz,05/08/1965,C,F,leslie2@mineriadedatos.com.ar,70000,5,Licenciatura,Profesional,1,4,'8195 Geary Ct.','500 555-0138',09/08/2007,'10+ Km.',Sur,47,0
21358,348,Cody,Reed,02/05/1941,C,M,cody20@mineriadedatos.com.ar,70000,5,'Estudios de postgrado',Gestión,1,2,'3061 Arcadia Pl.',935-555-0176,26/09/2007,'10+ Km.',Norte,72,0
27925,238,Adam,Butler,10/02/1957,S,M,adam12@mineriadedatos.com.ar,150000,2,'Educación secundaria',Profesional,0,4,'4799 Buena Vista','500 555-0118',16/05/2008,'0-1 Km.',Centro,56,0
13698,133,Catherine,Sanchez,02/10/1970,S,F,catherine21@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,2,'Viktoria-Luise-Platz 45','500 555-0180',24/08/2007,'1-2 Km.',Centro,42,0
26173,70,Ariana,Rivera,02/10/1976,C,F,ariana15@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',1,2,'5013 Military E',117-555-0119,01/11/2007,'5-10 Km.',Norte,36,0
27997,302,Lydia,Malhotra,25/09/1937,S,F,lydia4@mineriadedatos.com.ar,50000,3,'Estudios de postgrado',Gestión,0,2,'1805 Gallagher Circle',236-555-0166,04/05/2008,'1-2 Km.',Norte,75,0
22978,17,Devon,Jai,26/10/1938,C,M,devon9@mineriadedatos.com.ar,40000,2,Licenciatura,Gestión,1,2,'1299 Band Court','500 555-0173',03/07/2008,'5-10 Km.',Sur,74,0
16905,329,Janet,Stewart,10/04/1938,C,F,janet31@mineriadedatos.com.ar,130000,2,Licenciatura,Gestión,1,4,'1551 Happy Valley Road',673-555-0165,04/02/2008,'2-5 Km.',Norte,75,0
19840,329,Jessica,James,11/09/1943,C,F,jessica20@mineriadedatos.com.ar,60000,4,'Estudios de postgrado',Gestión,1,2,'9770 Fraga Court',983-555-0126,30/06/2008,'10+ Km.',Norte,69,0
12421,345,Cameron,Hughes,12/03/1953,C,M,cameron6@mineriadedatos.com.ar,30000,1,Licenciatura,'Obrero especializado',1,1,'6396 Market Place',287-555-0142,13/09/2007,'5-10 Km.',Norte,60,0
27580,18,Krista,Blanco,20/10/1969,C,F,krista15@mineriadedatos.com.ar,80000,4,'Estudios de postgrado',Gestión,1,0,'4215 Greenhills Circle','500 555-0198',08/04/2008,'0-1 Km.',Sur,43,0
17567,314,Nathaniel,Cook,17/10/1970,C,M,nathaniel22@mineriadedatos.com.ar,50000,1,Licenciatura,'Obrero especializado',1,1,'3356 Eastgate Ave.',231-555-0123,04/01/2008,'2-5 Km.',Norte,42,1
25338,546,Jason,Perez,12/10/1954,S,M,jason33@mineriadedatos.com.ar,20000,3,'Educación secundaria (en curso)',Administrativo,1,2,'5795 Birch Bark Road',350-555-0172,02/11/2007,'1-2 Km.',Norte,58,0
16906,59,Brittany,Flores,12/08/1938,C,F,brittany11@mineriadedatos.com.ar,170000,1,'Estudios de postgrado',Gestión,1,4,'6310 Jamie Way',367-555-0114,11/02/2008,'2-5 Km.',Norte,74,1
20754,331,Ian,Davis,12/05/1955,C,M,ian6@mineriadedatos.com.ar,30000,2,'Educación secundaria','Obrero especializado',1,2,'7490 Sharon Dr',846-555-0149,02/03/2008,'1-2 Km.',Norte,58,0
24168,39,Manuel,Srini,18/05/1977,C,M,manuel7@mineriadedatos.com.ar,10000,0,'Educación secundaria',Obrero,1,2,'3392 El Dorado','500 555-0157',29/04/2007,'0-1 Km.',Sur,36,1
17801,225,Shannon,He,18/05/1965,S,F,shannon17@mineriadedatos.com.ar,20000,2,'Educación secundaria',Obrero,1,1,'276  chaussée de Tournai','500 555-0172',26/05/2008,'0-1 Km.',Centro,48,0
26018,626,Zachary,Thompson,18/07/1958,C,M,zachary46@mineriadedatos.com.ar,80000,5,'Estudios de postgrado',Profesional,1,0,'166 Birchbark Place',921-555-0183,25/04/2006,'0-1 Km.',Norte,54,1
11189,609,Lawrence,Blanco,15/07/1944,S,M,lawrence14@mineriadedatos.com.ar,60000,4,'Estudios de postgrado',Gestión,1,2,'7502 Contuti Avenue',656-555-0171,26/02/2006,'10+ Km.',Norte,68,1
16887,335,Cody,Rivera,11/08/1954,C,M,cody8@mineriadedatos.com.ar,60000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'8001 Pinetree Court',505-555-0153,24/08/2007,'5-10 Km.',Norte,58,1
18248,21,Pedro,Moreno,21/08/1969,C,M,pedro27@mineriadedatos.com.ar,110000,1,'Estudios de postgrado',Gestión,1,0,'9636 Gatter Court','500 555-0183',25/11/2005,'0-1 Km.',Sur,43,1
21795,361,Tristan,Bennett,22/01/1949,S,M,tristan1@mineriadedatos.com.ar,70000,4,'Estudios universitarios (en curso)',Profesional,1,2,'868 Aspen Dr.',476-555-0139,13/09/2007,'10+ Km.',Norte,64,1
14796,196,Michael,Miller,08/01/1965,S,M,michael38@mineriadedatos.com.ar,10000,4,'Educación secundaria (en curso)',Obrero,1,2,'62  rue de Linois','500 555-0180',26/10/2006,'0-1 Km.',Centro,48,1
25768,153,Tyrone,Ruiz,02/01/1957,C,M,tyrone1@mineriadedatos.com.ar,120000,2,'Educación secundaria',Profesional,1,4,'Conesweg 780','500 555-0164',20/10/2007,'5-10 Km.',Centro,56,0
19636,536,Jessica,Lee,17/11/1976,C,F,jessica70@mineriadedatos.com.ar,40000,0,'Educación secundaria','Obrero especializado',1,2,'6594 Bent Tree Lane',955-555-0190,05/03/2008,'5-10 Km.',Norte,36,0
27374,611,Robert,Phillips,25/11/1948,S,M,robert49@mineriadedatos.com.ar,30000,4,'Educación secundaria',Profesional,1,2,'2110 Elm St.',946-555-0162,19/05/2008,'5-10 Km.',Norte,64,0
23413,22,Max,Ortega,05/07/1968,C,M,max20@mineriadedatos.com.ar,60000,2,Licenciatura,Profesional,1,1,'3187 Westwood Court','500 555-0120',20/01/2007,'0-1 Km.',Sur,44,1
11770,607,Peter,Nara,23/08/1973,S,M,peter21@mineriadedatos.com.ar,50000,0,'Estudios de postgrado','Obrero especializado',0,0,'6489 Kentucky Drive',244-555-0113,09/02/2008,'1-2 Km.',Norte,39,0
22796,179,Brad,Nath,17/05/1957,C,M,brad19@mineriadedatos.com.ar,110000,2,'Estudios universitarios (en curso)',Profesional,0,3,'2  rue de Maubeuge','500 555-0154',17/11/2007,'5-10 Km.',Centro,56,0
24456,13,Danny,Ruiz,21/02/1964,S,M,danny2@mineriadedatos.com.ar,60000,4,Licenciatura,Profesional,1,3,'4661 Balboa Court','500 555-0152',24/01/2008,'5-10 Km.',Sur,49,0
11209,336,Allison,Evans,13/01/1948,C,F,allison21@mineriadedatos.com.ar,60000,2,Licenciatura,Gestión,1,0,'3515 Sutton Circle',988-555-0151,26/09/2007,'10+ Km.',Norte,65,0
24682,56,Faith,Rogers,22/12/1951,C,F,faith35@mineriadedatos.com.ar,60000,2,'Educación secundaria',Profesional,1,2,'6465 Gary Drive',624-555-0111,26/04/2008,'10+ Km.',Norte,61,0
27603,347,Mya,Barnes,11/03/1957,C,F,mya5@mineriadedatos.com.ar,70000,2,'Educación secundaria (en curso)','Obrero especializado',1,2,'5195 Donald Dr',872-555-0133,07/01/2008,'5-10 Km.',Norte,56,0
21395,609,Alexia,Hughes,20/11/1975,C,F,alexia9@mineriadedatos.com.ar,40000,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'2934 Pine Creek Way',952-555-0171,08/07/2008,'5-10 Km.',Norte,37,0
19036,242,Allen,Rana,26/04/1955,C,M,allen9@mineriadedatos.com.ar,130000,3,'Estudios universitarios (en curso)',Profesional,1,3,'9900 Clearbrook Drive','500 555-0132',27/06/2007,'0-1 Km.',Centro,58,1
12115,543,Chloe,Richardson,08/02/1951,S,F,chloe55@mineriadedatos.com.ar,70000,2,'Educación secundaria',Profesional,1,2,'7563 Florencia',890-555-0130,07/12/2007,'2-5 Km.',Norte,62,0
24278,22,Cedric,Xu,05/02/1953,C,M,cedric11@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)','Obrero especializado',0,2,'7539 Santa Fe Court','500 555-0134',03/12/2007,'1-2 Km.',Sur,60,0
20686,338,Lucas,Nelson,07/04/1965,S,M,lucas1@mineriadedatos.com.ar,40000,0,Licenciatura,Profesional,1,1,'8634 Valley Blvd.',152-555-0143,05/02/2008,'2-5 Km.',Norte,48,1
23165,385,Natalie,Mitchell,04/04/1969,C,F,natalie54@mineriadedatos.com.ar,60000,1,'Estudios de postgrado',Profesional,1,0,'237 Rock Oak Road',418-555-0153,15/12/2007,'2-5 Km.',Norte,44,1
26924,32,Erica,Zeng,15/06/1977,S,F,erica21@mineriadedatos.com.ar,20000,0,'Estudios universitarios (en curso)',Obrero,0,0,'9549 Roxbury Drive','500 555-0163',15/04/2007,'0-1 Km.',Sur,35,1
21585,543,Trinity,Gray,18/06/1972,C,F,trinity5@mineriadedatos.com.ar,50000,1,Licenciatura,'Obrero especializado',1,0,'4396 Santa Maria Ct',534-555-0159,28/04/2008,'2-5 Km.',Norte,40,1
29377,175,Rebekah,Carlson,27/08/1965,C,F,rebekah38@mineriadedatos.com.ar,30000,1,Licenciatura,'Obrero especializado',1,2,'1869 Pine Hallow Rd.','500 555-0154',15/01/2008,'0-1 Km.',Centro,47,0
12902,68,Julia,Stewart,22/04/1969,S,F,julia46@mineriadedatos.com.ar,50000,2,Licenciatura,'Obrero especializado',1,0,'4139 Bailey Road',708-555-0197,24/01/2008,'2-5 Km.',Norte,44,1
13060,311,Eugene,Zhu,09/06/1975,C,M,eugene18@mineriadedatos.com.ar,30000,0,'Educación secundaria','Obrero especializado',1,2,'1292 Marsh Elder',246-555-0155,07/07/2006,'5-10 Km.',Norte,37,1
12404,278,Krystal,Liang,10/08/1971,S,F,krystal17@mineriadedatos.com.ar,40000,2,'Estudios universitarios (en curso)',Administrativo,1,2,'1500 Grant Street','500 555-0137',23/01/2007,'0-1 Km.',Centro,41,1
22839,23,Brandy,Mehta,19/05/1975,S,F,brandy10@mineriadedatos.com.ar,60000,0,Licenciatura,Profesional,0,3,'7101 Stillwater Ct.','500 555-0140',09/08/2007,'2-5 Km.',Sur,38,0
22920,23,Calvin,Andersen,25/02/1965,C,M,calvin12@mineriadedatos.com.ar,60000,3,Licenciatura,Profesional,1,1,'7751 Mendocino Dr.','500 555-0128',29/05/2008,'0-1 Km.',Sur,48,0
16457,156,Kathleen,Martin,19/02/1976,S,F,kathleen2@mineriadedatos.com.ar,20000,0,'Educación secundaria (en curso)',Obrero,0,1,'Lindenalle 1854','500 555-0188',14/02/2008,'2-5 Km.',Centro,37,0
25542,218,Gerald,Gutierrez,12/01/1958,S,M,gerald19@mineriadedatos.com.ar,10000,1,Licenciatura,Obrero,0,0,'22  impasse Ste-Madeleine','500 555-0119',25/05/2008,'0-1 Km.',Centro,55,0
16174,5,Melinda,Hernandez,24/03/1965,S,F,melinda0@mineriadedatos.com.ar,60000,3,Licenciatura,Profesional,0,1,'1752 Atrice Lane','500 555-0120',05/10/2007,'0-1 Km.',Sur,48,0
15006,383,Grace,Jackson,21/11/1978,C,F,grace11@mineriadedatos.com.ar,70000,0,'Estudios universitarios (en curso)','Obrero especializado',1,2,'3780 Angi Lane',602-555-0171,04/06/2006,'5-10 Km.',Norte,34,1
21904,52,Chase,Sandberg,08/02/1956,C,M,chase4@mineriadedatos.com.ar,70000,4,'Estudios universitarios (en curso)',Profesional,1,0,'4144 Mary Dr.',780-555-0190,09/03/2008,'5-10 Km.',Norte,57,0
13633,11,Juan,Ramos,12/03/1972,S,M,juan5@mineriadedatos.com.ar,90000,0,Licenciatura,Profesional,1,3,'5751 Concord Place','500 555-0180',26/01/2007,'10+ Km.',Sur,41,1
19071,245,Joe,Jimenez,15/04/1950,C,M,joe29@mineriadedatos.com.ar,130000,4,'Educación secundaria',Gestión,0,3,'9000 Adobe St','500 555-0179',04/11/2007,'10+ Km.',Centro,63,0
21945,37,Pearlie,Rusek,17/02/1969,S,F,pearlie0@mineriadedatos.com.ar,90000,1,'Estudios de postgrado',Gestión,1,0,'5154 Brannan Pl.',633-555-0100,03/09/2006,'0-1 Km.',Sur,44,1
