IdCiudad,Nombre,Apellido,FechaNacimiento,EstadoCivil,Genero,Email,IngresoAnual,TotalHijos,CantHijosEnCasa,Educacion,Ocupacion,Propietario,CantAutomoviles,Direccion,Telefono,Distancia,Region,Edad
315,Gavin,Stone,1975-07-26,S,M,gavin14@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',1,1,'4668 East Avenue',651-555-0192,'5-10 Km.',Norte,37
616,Katelyn,Hall,1972-08-13,S,F,katelyn46@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado','Obrero especializado',0,0,'707 Willcrest Circle',113-555-0110,'0-1 Km.',Norte,40
60,Jack,Lopez,1963-06-02,C,M,jack48@mineriadedatos.com.ar,80000,4,3,Licenciatura,Gestión,1,0,'9730 Krueger Drive',605-555-0130,'1-2 Km.',Norte,49
348,Blake,Robinson,1959-07-22,C,M,blake18@mineriadedatos.com.ar,60000,4,0,'Estudios de postgrado','Obrero especializado',1,0,'3768 Door Way',512-555-0149,'1-2 Km.',Norte,53
31,Marshall,She,1969-04-28,C,M,marshall21@mineriadedatos.com.ar,110000,1,0,'Estudios de postgrado',Gestión,1,1,'3140 Park Tree Ct','500 555-0120','5-10 Km.',Sur,44
13,Randy,Zheng,1979-03-21,C,M,randy22@mineriadedatos.com.ar,10000,0,0,'Estudios universitarios (en curso)',Obrero,0,1,'4798 San Benito Dr.','500 555-0182','0-1 Km.',Sur,34
188,Ruben,Lopez,1953-07-12,S,M,ruben18@mineriadedatos.com.ar,80000,4,2,'Estudios universitarios (en curso)',Profesional,1,2,'1  cours Mirabeau','500 555-0128','10+ Km.',Centro,59
18,Luke,Foster,1972-08-13,C,M,luke5@mineriadedatos.com.ar,100000,0,5,'Educación secundaria',Gestión,1,3,'2024 Belle Dr','500 555-0115','10+ Km.',Sur,40
10,Cristina,Tang,1958-11-10,C,F,cristina4@mineriadedatos.com.ar,100000,4,0,Licenciatura,Gestión,1,2,'7223 Brush Creek Court','500 555-0188','0-1 Km.',Sur,54
69,Julia,Cox,1970-03-12,C,F,julia55@mineriadedatos.com.ar,60000,1,0,'Estudios de postgrado',Profesional,1,0,'1362 Geary Road',647-555-0111,'0-1 Km.',Norte,43
300,Seth,Anderson,1961-05-21,C,M,seth10@mineriadedatos.com.ar,110000,1,3,Licenciatura,Gestión,1,3,'8922 Lindley Ct.',485-555-0124,'5-10 Km.',Norte,52
361,Dalton,Washington,1966-11-09,C,M,dalton59@mineriadedatos.com.ar,70000,4,0,'Estudios de postgrado',Profesional,1,0,'4575 Pinehurst Court',914-555-0114,'0-1 Km.',Norte,46
326,Marcus,Powell,1960-09-03,C,M,marcus58@mineriadedatos.com.ar,120000,1,3,'Educación secundaria',Profesional,1,4,'1707 Piper Ridge Court',999-555-0152,'2-5 Km.',Norte,52
212,Naomi,Suarez,1976-06-27,S,F,naomi19@mineriadedatos.com.ar,20000,0,0,'Educación secundaria',Obrero,0,1,'7126  avenue de l´Centro','500 555-0135','5-10 Km.',Centro,36
31,Veronica,Patel,1966-11-28,C,F,veronica3@mineriadedatos.com.ar,80000,5,5,'Estudios de postgrado',Gestión,1,3,'3909 Lavetta Way','500 555-0111','0-1 Km.',Sur,46
536,Roberto,Gill,1972-05-03,S,M,roberto14@mineriadedatos.com.ar,40000,4,4,'Estudios universitarios (en curso)',Administrativo,1,2,'6720 Primrose Dr.',874-555-0130,'1-2 Km.',Norte,41
315,Xavier,Ramirez,1971-02-20,S,M,xavier73@mineriadedatos.com.ar,70000,3,0,'Estudios de postgrado',Profesional,0,0,'4451 Argonne Dr.',436-555-0119,'0-1 Km.',Norte,42
43,Brenda,Malhotra,1951-02-27,C,F,brenda8@mineriadedatos.com.ar,40000,2,1,'Educación secundaria (en curso)','Obrero especializado',1,3,'5190 Jacqueline Way',113-555-0198,'10+ Km.',Norte,62
24,Terry,Lal,1962-09-14,C,M,terry12@mineriadedatos.com.ar,60000,1,0,Licenciatura,Profesional,1,1,'2241 V St.','500 555-0172','0-1 Km.',Sur,50
36,Tamara,Kumar,1961-04-21,S,F,tamara19@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'5722 Hemlock Ave.','500 555-0178','0-1 Km.',Sur,52
302,Randall,Ortega,1962-04-08,S,M,randall24@mineriadedatos.com.ar,70000,1,0,Licenciatura,Profesional,0,1,'5513 Cortes',739-555-0117,'0-1 Km.',Norte,51
222,Erik,Vazquez,1976-05-04,S,M,erik15@mineriadedatos.com.ar,20000,0,0,'Educación secundaria',Obrero,0,1,'10  route de Marseille','500 555-0118','5-10 Km.',Centro,37
611,Tasha,Nara,1953-08-17,S,F,tasha17@mineriadedatos.com.ar,20000,2,0,'Educación secundaria',Obrero,0,2,'5454 Old Mt. View Drive',955-555-0114,'1-2 Km.',Norte,59
326,Connor,Kumar,1943-06-20,S,M,connor23@mineriadedatos.com.ar,70000,5,0,Licenciatura,Gestión,1,2,'1855 Rio Blanco Drive',652-555-0150,'10+ Km.',Norte,69
17,Jay,Arthur,1972-01-11,S,M,jay13@mineriadedatos.com.ar,120000,0,5,'Educación secundaria (en curso)',Profesional,1,4,'5898 Mt. Dell','500 555-0169','10+ Km.',Sur,41
2,Ariana,Stewart,1942-05-20,C,F,ariana21@mineriadedatos.com.ar,40000,2,0,Licenciatura,Gestión,1,2,'3726 Northridge Drive','500 555-0111','0-1 Km.',Sur,71
241,Riley,Hayes,1962-06-13,S,F,riley19@mineriadedatos.com.ar,30000,1,0,'Estudios universitarios (en curso)',Administrativo,1,1,'4766 Palm Ave','500 555-0110','2-5 Km.',Centro,50
552,Bailey,Scott,1964-06-24,C,F,bailey33@mineriadedatos.com.ar,100000,5,2,'Estudios universitarios (en curso)',Profesional,1,1,'560 Highland Drive',549-555-0199,'2-5 Km.',Norte,48
59,Kayla,Flores,1974-05-19,S,F,kayla36@mineriadedatos.com.ar,50000,0,0,'Estudios de postgrado','Obrero especializado',1,0,'1956 Sequoia Dr.',797-555-0199,'1-2 Km.',Norte,39
51,Kaylee,Phillips,1962-02-26,C,F,kaylee27@mineriadedatos.com.ar,70000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'531 Northridge Drive',745-555-0127,'0-1 Km.',Norte,51
23,Randall,Moreno,1965-06-19,S,M,randall7@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,1,'5518 San Rafael','500 555-0148','5-10 Km.',Sur,47
236,Alberto,Rowe,1973-05-27,C,M,alberto20@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,1,2,'9650 Valley View Road','500 555-0191','1-2 Km.',Centro,39
348,Hannah,Moore,1975-12-23,S,F,hannah8@mineriadedatos.com.ar,60000,0,0,'Estudios universitarios (en curso)','Obrero especializado',0,2,'923 Hill Drive',141-555-0124,'1-2 Km.',Norte,37
374,Megan,Moore,1969-02-25,C,F,megan11@mineriadedatos.com.ar,80000,3,0,'Estudios de postgrado',Profesional,0,0,'4612 Merriewood Drive',838-555-0114,'0-1 Km.',Norte,44
334,William,Miller,1964-08-11,C,M,william22@mineriadedatos.com.ar,60000,4,2,Licenciatura,'Obrero especializado',1,2,'1063 Pinehurst Court',222-555-0131,'2-5 Km.',Norte,48
25,Adrian,Watson,1970-05-18,S,M,adrian2@mineriadedatos.com.ar,90000,0,0,Licenciatura,Profesional,0,4,'3205 Sierra Drive','500 555-0143','10+ Km.',Sur,43
38,Bob,Alan,1971-04-10,S,M,bob6@mineriadedatos.com.ar,100000,0,5,'Educación secundaria',Gestión,1,4,'2371 Deerfield Dr.','500 555-0179','10+ Km.',Sur,42
2,Bryant,Perez,1977-01-21,S,M,bryant20@mineriadedatos.com.ar,20000,0,0,'Estudios universitarios (en curso)',Obrero,0,0,'1502 Marion Ct.','500 555-0189','0-1 Km.',Sur,36
69,Joseph,Robinson,1974-03-16,C,M,joseph25@mineriadedatos.com.ar,50000,0,0,'Educación secundaria',Profesional,1,2,'9821 Juniper Drive',637-555-0159,'5-10 Km.',Norte,39
612,Linda,Hernandez,1973-03-03,C,F,linda18@mineriadedatos.com.ar,70000,0,0,'Estudios universitarios (en curso)',Profesional,1,2,'582 Ofarrell Dr',591-555-0144,'5-10 Km.',Norte,40
274,Kristen,Ye,1964-02-10,S,F,kristen8@mineriadedatos.com.ar,20000,3,3,'Educación secundaria',Obrero,1,0,'579 Meager Dr.','500 555-0146','0-1 Km.',Centro,49
546,Jose,Lee,1953-10-21,C,M,jose65@mineriadedatos.com.ar,20000,2,0,'Educación secundaria',Obrero,0,2,'6899 Pembroke Dr.',914-555-0154,'0-1 Km.',Norte,59
190,Ramon,Zhao,1971-05-20,S,M,ramon10@mineriadedatos.com.ar,40000,2,2,'Estudios universitarios (en curso)',Administrativo,1,1,'1234  rue Ste-Honoré','500 555-0192','1-2 Km.',Centro,42
312,Jasmine,Long,1949-08-27,S,F,jasmine49@mineriadedatos.com.ar,30000,4,0,'Educación secundaria',Profesional,0,2,'852 Santa Maria',911-555-0187,'1-2 Km.',Norte,63
359,Justin,Russell,1974-08-05,S,M,justin17@mineriadedatos.com.ar,30000,0,0,'Educación secundaria','Obrero especializado',0,2,'1687 Rose Drive',455-555-0186,'1-2 Km.',Norte,38
255,Jorge,Li,1962-10-10,C,M,jorge4@mineriadedatos.com.ar,20000,1,0,'Estudios de postgrado',Administrativo,1,0,'3769 Loma Linda','500 555-0167','0-1 Km.',Centro,50
644,Hunter,Johnson,1960-12-04,C,M,hunter60@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'1958 Weaver Court',436-555-0161,'2-5 Km.',Norte,52
39,Randy,Liu,1950-05-06,C,M,randy5@mineriadedatos.com.ar,30000,3,0,'Estudios universitarios (en curso)',Administrativo,0,2,'1246 Glenside Ct.','500 555-0159','1-2 Km.',Sur,63
546,Gabriella,Watson,1931-08-13,C,F,gabriella6@mineriadedatos.com.ar,40000,1,0,'Estudios de postgrado','Obrero especializado',1,1,'9147 Meadowlark Court',120-555-0179,'1-2 Km.',Norte,81
545,Chloe,Hernandez,1965-10-23,C,F,chloe16@mineriadedatos.com.ar,100000,4,1,Licenciatura,Gestión,1,4,'2335 Elkwood Drive',526-555-0167,'0-1 Km.',Norte,47
329,Thomas,Simmons,1942-02-14,S,M,thomas17@mineriadedatos.com.ar,60000,3,0,'Estudios de postgrado',Gestión,1,2,'1207 Erie Dr',804-555-0129,'10+ Km.',Norte,71
245,Jermaine,Sai,1967-03-24,S,M,jermaine4@mineriadedatos.com.ar,30000,1,1,Licenciatura,Administrativo,0,0,'3949 Fillet Ave.','500 555-0113','1-2 Km.',Centro,46
355,Brittany,Foster,1972-04-04,C,F,brittany14@mineriadedatos.com.ar,70000,2,0,'Estudios de postgrado',Profesional,1,0,'2546 Woodchuck Pl',442-555-0178,'2-5 Km.',Norte,41
326,Zoe,Watson,1950-09-16,C,F,zoe0@mineriadedatos.com.ar,70000,4,2,'Estudios universitarios (en curso)',Profesional,1,1,'7936 Sterling Hill',166-555-0180,'10+ Km.',Norte,62
39,Jason,Butler,1955-09-23,S,M,jason11@mineriadedatos.com.ar,80000,2,0,'Educación secundaria','Obrero especializado',1,2,'3608 Sinclair Avenue','500 555-0130','5-10 Km.',Sur,57
258,Bobby,Subram,1966-07-25,C,M,bobby9@mineriadedatos.com.ar,30000,1,1,Licenciatura,'Obrero especializado',1,2,'4051 Sun View Terrace','500 555-0118','0-1 Km.',Centro,46
13,Mackenzie,Morgan,1968-09-26,S,F,mackenzie21@mineriadedatos.com.ar,70000,5,5,Licenciatura,Profesional,1,3,'2707 Blocking Circle','500 555-0122','10+ Km.',Sur,44
385,Morgan,Rogers,1966-08-18,C,F,morgan49@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado',Profesional,1,0,'1168 Escobar',405-555-0116,'2-5 Km.',Norte,46
118,Diana,Ruiz,1972-07-26,S,F,diana1@mineriadedatos.com.ar,20000,0,0,'Educación secundaria (en curso)',Obrero,1,2,'Westheimer Straße 924322','500 555-0181','1-2 Km.',Centro,40
243,Roy,Sai,1961-07-09,C,M,roy6@mineriadedatos.com.ar,10000,1,0,Licenciatura,Obrero,1,0,'8012 Dalis Dr.','500 555-0182','0-1 Km.',Centro,51
14,Ronnie,Liang,1975-08-12,S,M,ronnie15@mineriadedatos.com.ar,60000,0,0,Licenciatura,Profesional,0,3,'8426 Kendall Rd.','500 555-0139','2-5 Km.',Sur,37
218,Misty,Yuan,1970-09-22,S,F,misty8@mineriadedatos.com.ar,30000,0,0,Licenciatura,Administrativo,1,0,'11  rue du Départ','500 555-0182','0-1 Km.',Centro,42
372,Maria,Ross,1957-05-22,C,F,maria27@mineriadedatos.com.ar,70000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'7134 Oakwood Cir',669-555-0171,'5-10 Km.',Norte,56
115,Alvin,Xu,1961-03-12,C,M,alvin12@mineriadedatos.com.ar,30000,4,0,'Estudios de postgrado',Administrativo,1,0,'Rehstr 1346','500 555-0115','0-1 Km.',Centro,52
162,Edwin,Chande,1933-09-19,C,M,edwin37@mineriadedatos.com.ar,30000,1,0,Licenciatura,'Obrero especializado',1,1,'Carlsplatz 51','500 555-0127','2-5 Km.',Centro,79
211,Alvin,Liu,1970-10-12,C,M,alvin5@mineriadedatos.com.ar,30000,0,0,Licenciatura,Administrativo,0,0,'4775 Imperial Dr.','500 555-0111','0-1 Km.',Centro,42
627,Logan,Baker,1959-02-26,S,M,logan41@mineriadedatos.com.ar,60000,5,4,Licenciatura,Profesional,1,1,'3014 Stanford Street',173-555-0170,'2-5 Km.',Norte,54
637,Michelle,Bailey,1949-06-16,C,F,michelle16@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,1,2,'2964 Holbrook Dr',597-555-0122,'2-5 Km.',Norte,63
56,Natalie,Roberts,1967-07-04,S,F,natalie47@mineriadedatos.com.ar,60000,0,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'3857 Westchester Pl.',292-555-0119,'0-1 Km.',Norte,45
648,Austin,Flores,1969-01-09,C,M,austin8@mineriadedatos.com.ar,50000,2,2,Licenciatura,'Obrero especializado',1,0,'6940 Hilltop Dr',690-555-0141,'2-5 Km.',Norte,44
627,Marcus,Brooks,1962-03-16,S,M,marcus75@mineriadedatos.com.ar,100000,1,2,'Estudios universitarios (en curso)',Profesional,0,3,'7008 Buckingham Dr.',134-555-0197,'1-2 Km.',Norte,51
542,Thomas,Lewis,1954-03-10,C,M,thomas79@mineriadedatos.com.ar,20000,3,0,'Educación secundaria (en curso)',Administrativo,0,2,'1940 Nulty Drive',356-555-0161,'0-1 Km.',Norte,59
26,Jon,Yang,1966-04-08,C,M,jon24@mineriadedatos.com.ar,90000,2,0,Licenciatura,Profesional,1,0,'3761 N. 14th St','500 555-0162','1-2 Km.',Sur,47
52,Timothy,Morgan,1961-10-07,C,M,timothy14@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',1,1,'3605 Sinclair Ave.',209-555-0183,'2-5 Km.',Norte,51
160,Hailey,Russell,1978-03-26,S,F,hailey40@mineriadedatos.com.ar,30000,4,4,'Estudios universitarios (en curso)',Administrativo,1,1,'Husemann Straße 7574','500 555-0191','0-1 Km.',Centro,35
339,Patrick,Sanders,1965-03-11,C,M,patrick9@mineriadedatos.com.ar,130000,1,1,'Estudios de postgrado',Gestión,1,4,'4006 Sullivan Ave.',467-555-0111,'0-1 Km.',Norte,48
361,Jan,Green,1955-11-25,C,F,jan14@mineriadedatos.com.ar,60000,2,0,'Educación secundaria',Profesional,1,2,'2574 Red Leaf',306-555-0122,'5-10 Km.',Norte,57
337,Ashley,Washington,1970-09-21,C,F,ashley40@mineriadedatos.com.ar,50000,1,1,Licenciatura,'Obrero especializado',1,0,'5456 Old Oak Drive',202-555-0164,'2-5 Km.',Norte,42
69,Lucas,Blue,1961-03-18,C,M,lucas85@mineriadedatos.com.ar,60000,1,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'9330 Georgia Dr.',876-555-0117,'0-1 Km.',Norte,52
177,Damien,He,1963-04-16,C,M,damien14@mineriadedatos.com.ar,20000,3,3,'Educación secundaria',Obrero,1,1,'Hellweg 4244','500 555-0141','0-1 Km.',Centro,50
369,Bailey,Allen,1957-11-07,C,F,bailey43@mineriadedatos.com.ar,20000,2,1,'Educación secundaria (en curso)',Administrativo,0,2,'3581 Schenone Court',160-555-0110,'0-1 Km.',Norte,55
31,Joel,Rodriguez,1951-04-28,C,M,joel18@mineriadedatos.com.ar,30000,3,0,'Educación secundaria','Obrero especializado',1,2,'7059 Garrow Dr.','500 555-0113','5-10 Km.',Sur,62
374,Connor,Hernandez,1955-10-07,C,M,connor45@mineriadedatos.com.ar,40000,1,0,'Estudios universitarios (en curso)',Administrativo,1,1,'9340 Long Brook Way',141-555-0193,'1-2 Km.',Norte,57
361,Robert,Chen,1946-08-14,C,M,robert37@mineriadedatos.com.ar,60000,4,0,Licenciatura,Gestión,1,2,'5053 Freedom Hill Circle',806-555-0157,'10+ Km.',Norte,66
616,Miguel,Miller,1958-07-01,C,M,miguel5@mineriadedatos.com.ar,80000,5,4,'Estudios de postgrado',Profesional,1,0,'4293 Concord Ct.',397-555-0155,'0-1 Km.',Norte,54
347,Kayla,Harrison,1973-06-06,C,F,kayla14@mineriadedatos.com.ar,40000,1,0,'Estudios de postgrado','Obrero especializado',1,0,'5966 El Molino Dr.',116-555-0154,'1-2 Km.',Norte,39
246,Terrance,Jordan,1959-08-28,C,M,terrance1@mineriadedatos.com.ar,20000,2,0,'Estudios universitarios (en curso)',Obrero,1,1,'112 Kathleen Drive','500 555-0145','0-1 Km.',Centro,53
307,Sheena,Shen,1946-12-10,C,F,sheena2@mineriadedatos.com.ar,60000,4,0,Licenciatura,Gestión,1,2,'2109 Harvey Way',599-555-0128,'10+ Km.',Norte,66
65,Emma,Foster,1970-11-10,C,F,emma62@mineriadedatos.com.ar,50000,1,1,Licenciatura,'Obrero especializado',1,1,'3718 Loma Linda',573-555-0116,'0-1 Km.',Norte,42
34,Jaclyn,Lu,1950-02-27,C,F,jaclyn12@mineriadedatos.com.ar,30000,3,0,'Educación secundaria','Obrero especializado',0,2,'2812 Mazatlan','500 555-0137','1-2 Km.',Sur,63
329,Gavin,Griffin,1975-05-21,S,M,gavin19@mineriadedatos.com.ar,40000,0,0,'Educación secundaria','Obrero especializado',1,2,'8005 Spring Water St.',865-555-0130,'5-10 Km.',Norte,38
184,Shannon,Liang,1960-05-22,S,F,shannon15@mineriadedatos.com.ar,10000,1,1,'Educación secundaria',Obrero,0,1,'7445 Meaham Drive','500 555-0159','2-5 Km.',Centro,53
10,Philip,Rubio,1976-04-26,S,M,philip20@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,2,'3586 Everett Court','500 555-0147','10+ Km.',Sur,37
203,Javier,Sanz,1952-07-25,S,M,javier13@mineriadedatos.com.ar,80000,4,1,'Estudios universitarios (en curso)',Profesional,1,2,'22  rue Saint Denis','500 555-0114','10+ Km.',Centro,60
607,Abigail,Peterson,1957-02-16,C,F,abigail19@mineriadedatos.com.ar,70000,2,0,'Educación secundaria (en curso)','Obrero especializado',1,2,'3886 Valencia Place',751-555-0198,'5-10 Km.',Norte,56
25,Colleen,Deng,1937-08-01,S,F,colleen25@mineriadedatos.com.ar,30000,2,0,'Estudios universitarios (en curso)',Administrativo,0,2,'7255 Virginia Hills Drive','500 555-0163','5-10 Km.',Sur,75
648,Savannah,Ward,1966-11-06,S,F,savannah11@mineriadedatos.com.ar,60000,0,0,'Estudios de postgrado','Obrero especializado',0,0,'6149 Everett Court',709-555-0164,'0-1 Km.',Norte,46
10,Lindsey,Shen,1951-06-04,C,F,lindsey2@mineriadedatos.com.ar,20000,2,1,'Educación secundaria (en curso)',Administrativo,1,2,'589 Woodcrest Drive','500 555-0163','5-10 Km.',Sur,61
635,Anna,Price,1968-05-22,S,F,anna25@mineriadedatos.com.ar,60000,2,2,Licenciatura,'Obrero especializado',0,0,'3884 Beauty Street',398-555-0123,'0-1 Km.',Norte,45
5,Gerald,Diaz,1967-12-08,C,M,gerald11@mineriadedatos.com.ar,70000,5,5,Licenciatura,Profesional,1,3,'220 N Ridgewood Drive','500 555-0172','10+ Km.',Sur,45
203,Micheal,Suarez,1966-11-07,S,M,micheal15@mineriadedatos.com.ar,20000,1,1,'Educación secundaria',Obrero,1,1,'44  rue Saint Denis','500 555-0182','2-5 Km.',Centro,46
298,Alejandro,Yuan,1961-09-09,C,M,alejandro33@mineriadedatos.com.ar,40000,4,3,'Educación secundaria','Obrero especializado',1,3,'9322 Dianda Drive',126-555-0196,'10+ Km.',Norte,51
13,Monique,Navarro,1953-10-07,C,F,monique6@mineriadedatos.com.ar,40000,2,0,Licenciatura,Gestión,1,1,'8486 Hazelwood Lane','500 555-0114','0-1 Km.',Sur,59
331,Zoe,Ramirez,1962-03-20,C,F,zoe6@mineriadedatos.com.ar,40000,3,2,'Educación secundaria','Obrero especializado',1,2,'8085 Grasswood Ct',712-555-0144,'2-5 Km.',Norte,51
632,Jennifer,Foster,1977-09-05,S,F,jennifer89@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)','Obrero especializado',0,1,'4581 Coggins Drive',234-555-0149,'1-2 Km.',Norte,35
361,Gabriel,Hughes,1964-08-12,C,M,gabriel8@mineriadedatos.com.ar,60000,5,5,Licenciatura,'Obrero especializado',1,3,'6120 Vine Maple Street',285-555-0183,'10+ Km.',Norte,48
178,Tabitha,Jimenez,1955-09-11,C,F,tabitha25@mineriadedatos.com.ar,130000,3,4,'Estudios universitarios (en curso)',Profesional,1,3,'Helsenbergbogen 6','500 555-0146','0-1 Km.',Centro,57
239,Theodore,Vazquez,1955-05-12,C,M,theodore15@mineriadedatos.com.ar,130000,3,4,'Estudios universitarios (en curso)',Profesional,1,3,'7490 Sharon Dr','500 555-0126','0-1 Km.',Centro,58
301,Nathan,Anderson,1931-03-09,C,M,nathan68@mineriadedatos.com.ar,40000,1,0,'Estudios de postgrado','Obrero especializado',1,1,'1739 Breaker Dr.',160-555-0110,'1-2 Km.',Norte,82
53,Sara,Stewart,1977-11-08,S,F,sara28@mineriadedatos.com.ar,30000,0,0,'Educación secundaria (en curso)',Administrativo,0,2,'1510 Sharon Dr.',783-555-0110,'5-10 Km.',Norte,35
23,Miguel,Wright,1976-07-26,S,M,miguel28@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,2,'3070 Sahara Drive','500 555-0159','5-10 Km.',Sur,36
15,Pedro,Martin,1948-11-20,S,M,pedro20@mineriadedatos.com.ar,20000,2,1,'Educación secundaria (en curso)',Administrativo,1,2,'6880 N Lucile Lane','500 555-0125','5-10 Km.',Sur,64
631,Rachel,Smith,1976-11-23,C,F,rachel2@mineriadedatos.com.ar,30000,0,0,'Educación secundaria','Obrero especializado',0,2,'327 Bon Homme Way',552-555-0157,'0-1 Km.',Norte,36
5,Lori,Moreno,1963-11-05,S,F,lori9@mineriadedatos.com.ar,70000,0,0,Licenciatura,Profesional,0,2,'792 Myrtle Drive','500 555-0192','0-1 Km.',Sur,49
278,Alberto,Romero,1965-12-15,C,M,alberto10@mineriadedatos.com.ar,40000,1,0,Licenciatura,'Obrero especializado',1,0,'2348 Fruitwood','500 555-0133','0-1 Km.',Centro,47
50,Jackson,Henderson,1952-05-12,C,M,jackson7@mineriadedatos.com.ar,40000,3,0,'Estudios universitarios (en curso)',Profesional,0,2,'6715 North Park Court',547-555-0182,'1-2 Km.',Norte,61
183,Craig,Suarez,1961-07-06,S,M,craig18@mineriadedatos.com.ar,20000,1,0,'Estudios de postgrado',Administrativo,1,0,'9  avenue de Norvege','500 555-0155','0-1 Km.',Centro,51
153,Deanna,Ramos,1962-10-04,S,F,deanna44@mineriadedatos.com.ar,10000,1,0,'Estudios de postgrado',Obrero,1,0,'Roßstr 9938','500 555-0138','0-1 Km.',Centro,50
16,Kathleen,Moreno,1958-07-25,S,F,kathleen8@mineriadedatos.com.ar,100000,4,0,Licenciatura,Gestión,1,1,'4201 Logan Court','500 555-0119','10+ Km.',Sur,54
39,Lawrence,Carlson,1945-05-24,C,M,lawrence17@mineriadedatos.com.ar,20000,4,0,'Educación secundaria','Obrero especializado',1,2,'749 Tanager Court','500 555-0174','5-10 Km.',Sur,67
614,Gabrielle,Watson,1953-05-14,C,F,gabrielle18@mineriadedatos.com.ar,10000,2,1,'Educación secundaria',Obrero,0,2,'7682 Fern Leaf Lane',746-555-0185,'0-1 Km.',Norte,60
539,Jessica,Cox,1971-07-14,S,F,jessica13@mineriadedatos.com.ar,50000,1,0,'Estudios de postgrado','Obrero especializado',1,0,'9048 Youngsdale Drive',139-555-0185,'1-2 Km.',Norte,41
338,Lucas,Reed,1946-09-24,C,M,lucas91@mineriadedatos.com.ar,70000,4,1,Licenciatura,Gestión,1,1,'1566 Eagle Ct.',941-555-0188,'10+ Km.',Norte,66
149,Janelle,Kapoor,1971-10-12,S,F,janelle1@mineriadedatos.com.ar,10000,0,0,'Educación secundaria (en curso)',Obrero,0,2,'Residenz Straße 944','500 555-0112','1-2 Km.',Centro,41
155,Amber,Parker,1975-06-02,S,F,amber7@mineriadedatos.com.ar,30000,0,0,'Estudios universitarios (en curso)',Administrativo,0,1,'Platz des Landtags 433','500 555-0198','0-1 Km.',Centro,37
60,Elizabeth,Simmons,1945-06-02,C,F,elizabeth44@mineriadedatos.com.ar,70000,5,0,Licenciatura,Gestión,1,2,'4947 Noah Court',163-555-0162,'10+ Km.',Norte,67
310,Barry,Garcia,1950-08-20,S,M,barry15@mineriadedatos.com.ar,60000,2,1,'Estudios universitarios (en curso)',Profesional,0,1,'3831 Golden Gate Way',774-555-0124,'2-5 Km.',Norte,62
337,Arianna,Henderson,1950-06-09,C,F,arianna5@mineriadedatos.com.ar,70000,4,2,'Estudios universitarios (en curso)',Profesional,1,1,'5283 Dumbarton Drive',218-555-0142,'1-2 Km.',Norte,62
